avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate
-0.3565383961024772,47,201.4,445.5,-0.3668821226150514,-0.26242562755289517,16.9,-0.29138108893851644,45.9,45.1,46.4,2.45,57.8,19.8,46.4,1.6,48.7,5.4,52.9,5.6,67.7,46.8,37.7,19.3,95.83573211,2.09812576,0.134331222,0.198298471,56.7692553,7.1565495210000005
-0.290671684393849,82,171.0,420.0,-0.004722624642029377,-0.1946780931923953,12.3,-0.29138108893851644,40.2,38.1,42.3,2.52,53.1,19.6,32.7,4.7,44.2,10.6,57.9,6.9,67.1,47.1,33.2,18.5,96.20664361,0.8540291309999999,0.537042859,0.741381117,53.82250461,6.749577397
-0.40715176404700193,12,186.6,415.5,0.4175339341910586,-0.2957952367196181,12.0,-0.29138108893851644,44.3,43.2,45.6,2.38,59.3,25.4,31.8,8.3,37.4,15.8,55.8,5.0,69.5,43.8,34.5,18.0,94.34603252,0.024265955,0.509585052,0.363989323,54.9122807,5.277044855
-0.38843175124560236,22,178.9,440.7,0.10077925982363896,-0.28688100918840603,10.3,-0.0357385586693232,45.9,45.0,47.7,2.25,56.2,8.6,46.1,11.5,44.7,11.9,62.5,3.2,75.5,43.4,38.0,14.2,98.46485322,0.363587396,0.323188796,0.175060598,51.62589037,4.989154013
-0.401605093587328,14,154.3,431.1,-0.3115164601928635,-0.29550374713067623,13.4,-0.29138108893851644,49.2,48.0,50.9,2.08,60.7,16.8,26.6,9.0,42.1,11.2,61.9,2.9,72.3,35.7,38.5,13.8,97.97312685,0.045547711,0.751537235,0.159416989,53.38491296,7.142857143
-0.39120508647543933,19,176.9,477.8,0.25002582809214535,-0.2912087372691246,11.1,-0.29138108893851644,47.8,47.2,48.2,2.15,59.8,21.2,20.4,4.4,42.3,10.4,62.3,2.6,73.0,36.4,37.7,16.7,97.66570114,0.323734878,0.323734878,0.0,52.95223768,4.757548033
-0.290671684393849,78,158.0,424.8,0.6754366525504855,-0.20497540907930098,15.0,-0.29138108893851644,42.0,37.6,45.0,2.68,48.3,11.9,28.7,3.1,31.3,15.4,51.9,5.1,64.6,42.1,33.5,16.4,78.16041594,17.14569459,1.7700665969999998,1.150835378,52.59370817,5.054495913
-0.36763173702182506,32,133.7,345.3,-0.15969667523007247,-0.23846399358844916,15.6,-0.29138108893851644,31.7,30.9,33.2,2.96,60.1,18.5,41.3,1.8,26.9,12.5,59.3,5.7,61.6,40.5,29.7,16.9,92.31460482,0.1882836239999999,0.342333861,5.122170397,61.756337300000006,8.097815192999999
-0.35168505945026246,39,165.3,463.4,-0.8016727369590094,-0.2587135968692273,21.9,-0.29138108893851644,41.7,40.3,46.6,2.51,38.6,21.0,29.6,4.2,35.7,7.5,46.0,10.5,60.0,37.8,40.7,22.5,41.9019492,55.78263438,0.3957471939999999,0.578854105,43.12035159,4.689366786
0.4005821216430171,413,175.5,502.3,-0.7095349779055934,0.414071143860656,23.6,0.7280189049974349,33.6,32.0,35.2,2.68,35.0,17.3,25.0,8.1,24.9,16.1,55.4,10.3,56.1,37.8,37.2,23.8,27.30056858,70.30796262,0.820745585,0.708492968,34.49223767,5.533244087000001
0.9369920826989122,37,181.7,453.5494221,1.0700518836675486,-0.2641358981002582,9.2,-0.29138108893851644,41.4,40.1,42.7,2.46,58.3,18.9,38.5,4.9,40.8,12.8,66.8,5.5,76.6,50.3,32.2,15.8,96.77784435,0.3994407829999999,0.62579056,1.0385460359999998,56.65114732,5.58244595
-0.32603170857427044,54,163.2,445.9,1.239220129569226,-0.23206312016597053,8.8,0.14071436868192497,41.4,40.2,42.2,2.51,61.8,21.1,35.3,6.1,36.4,16.3,65.1,4.7,80.5,55.8,29.9,11.8,97.76382591,0.701468821,0.213153509,0.251908693,60.49832578,6.183093392000001
-0.4050717626246242,10,142.5,389.0,-1.6169673940965346,-0.29428127548725674,32.0,-0.29138108893851644,43.0,40.7,47.3,0.0248,33.8,40.4,30.7,0.0,45.6,7.1,42.5,15.6,38.7,22.2,42.6,23.1,42.75495606,56.46842428,0.0,0.572246066,31.95822454,2.925809822
-0.347525056605507,48,178.0,424.5,-1.2508235605968783,-0.24632231495563714,25.0,-0.29138108893851644,42.4,41.5,43.7,2.51,43.8,18.8,34.3,3.3,42.2,6.7,41.7,13.8,58.0,34.7,44.5,24.1,56.17949234,42.3650282,0.065471394,0.498589847,43.58974359,6.291165115
-0.22896497552997627,112,168.0,433.2,0.8403715419551141,-0.15472617320599522,11.4,-0.29138108893851644,41.6,40.1,43.1,2.5,55.0,12.3,31.5,8.1,33.7,12.9,60.0,8.0,75.0,52.6,31.3,15.5,95.083688,1.131744184,0.345439624,1.633681318,53.98678308,5.772258177
0.010235188043462837,208,142.4,442.6,0.37943372571761896,0.1692466586015303,17.9,0.43355604605887543,30.3,29.3,31.8,2.47,40.6,3.7,23.5,10.9,31.6,21.7,55.2,5.1,83.5,59.5,21.4,8.4,88.37558531,3.841645388,5.549254545,0.500560755,46.5592921,3.704047746
-0.32533837476681116,54,164.4,457.0,0.16535869815116844,-0.243612651531902,11.7,-0.29138108893851644,44.4,42.8,46.2,2.42,60.3,7.3,45.5,5.8,45.5,10.9,55.1,6.2,70.8,46.5,37.2,18.8,98.47614741,0.551661768,0.325570879,0.049739995,58.74613003,4.376511986000001
-0.3842717484008469,21,124.3,337.1,-1.3197193624115948,-0.2666343802911885,30.4,-0.29138108893851644,41.4,38.9,43.2,2.52,40.3,27.3,45.8,1.9,43.4,6.7,41.8,11.7,48.3,32.9,40.4,23.9,44.12649549,50.17840901,0.195900091,4.442734206,43.40527578,1.972242513
0.9369920826989122,9,157.6,453.5494221,0.09845506409976901,-0.29631872822628924,9.2,-0.29138108893851644,42.3,41.5,42.9,2.43,57.5,12.9,34.9,8.6,40.9,11.8,65.8,3.5,72.9,49.0,36.0,18.6,94.97660675,0.664860872,0.270869244,0.911105639,54.60565924,10.14120668
-0.36763173702182506,31,188.1,497.1,0.0017519205887512137,-0.265524935223073,15.6,-0.29138108893851644,41.5,40.7,42.2,2.67,55.5,10.7,47.6,10.3,47.9,7.2,56.2,6.4,67.0,49.5,36.5,21.2,98.15350696,0.571861651,0.0,0.0,56.23599701,5.568862275
0.4560488262397566,557,184.3,452.5,-0.8814424544818319,0.11118074273088539,20.1,-0.21278430427179276,55.4,54.4,56.1,2.25,54.6,24.1,42.3,3.2,38.2,11.1,35.8,13.1,57.6,24.7,54.3,24.4,93.29127701,2.992395492,1.593939307,0.279977659,51.06536419,3.923080412
-0.26779166874769395,85,137.0,396.8,-0.20850478543134154,-0.20959760113252207,16.2,-0.29138108893851644,50.1,48.6,52.8,2.31,57.1,16.2,31.9,2.9,28.4,17.4,49.1,6.9,62.8,28.0,41.9,17.1,90.33041788,3.914601555,0.622570457,2.857750243,56.36203995,4.726613966
-0.2747250068222864,80,163.5,469.4,1.9195454207420173,-0.19170370963176395,6.3,3.665431144816057,39.9,38.8,41.0,2.65,59.1,14.7,30.5,6.9,32.7,19.8,61.5,5.9,80.7,57.1,27.9,12.6,96.80100240000002,0.5830307370000001,0.779931468,0.611159413,62.05574913,6.403882576
0.028261867037403177,325,182.8,371.0,0.8895946871070741,0.13649274683185805,10.4,0.8328457708136779,41.7,41.0,42.6,2.55,54.1,12.5,35.6,7.2,36.2,12.2,56.4,8.3,77.0,55.4,31.1,14.0,94.60833843,2.322582361,0.616873621,0.607567338,54.45138818,6.102216567
-0.32325837334443347,55,183.0,445.8,2.513377428190791,-0.19278638524783376,10.7,-0.29138108893851644,36.2,36.3,36.1,2.84,62.0,23.2,44.1,0.9,31.8,13.4,53.9,7.8,63.5,50.3,26.5,16.6,84.07022629999999,7.938041932000001,1.304662962,3.846876594,63.99600553,5.775206257000001
-0.39605842312765405,17,182.2,426.5,0.1415356919815014,-0.28842471425637367,12.9,-0.29138108893851644,47.5,47.1,47.8,2.56,53.2,25.8,44.0,14.0,29.2,15.4,56.2,10.7,65.2,42.3,31.4,17.1,52.39630661,45.06815184,0.8207533340000001,0.747471787,53.5982009,4.897660819
0.000528514739033423,246,192.2,490.4,0.7739659498445439,0.02141682125459237,14.7,0.14190555164127044,37.3,36.1,38.5,2.61,46.7,10.7,32.2,6.9,34.1,11.5,56.6,9.8,68.0,48.8,35.0,19.8,80.25948797,15.0265993,1.11209132,1.447144474,47.87181996,4.551301453
-0.18251161043020694,137,184.5,475.3,-0.452213308477134,-0.12115728034070998,20.4,-0.29138108893851644,40.0,39.2,41.0,2.59,51.3,18.2,42.1,3.0,39.0,8.7,49.0,11.2,64.9,43.1,40.1,20.5,94.25115866,2.115738683,0.3904514,0.414259412,52.62411957,5.831775701000001
-0.3038450267355746,65,168.7,458.1,0.6403246957220214,-0.2191215772936636,9.9,2.479463970302672,42.2,42.0,42.5,2.28,56.9,5.5,37.1,7.2,27.2,19.3,60.2,3.4,73.9,47.8,29.3,12.7,93.67139687,0.810410922,0.7633331090000001,1.688075863,53.28351089,4.312372589
-0.37109840605912126,27,137.6,398.5,-0.9921737793262075,-0.2692072220711346,25.0,-0.29138108893851644,44.9,43.8,47.1,2.37,48.3,17.4,43.1,2.8,36.8,7.4,40.4,13.6,56.0,34.3,44.8,24.2,55.89399029,43.30720418,0.0,0.014930944,45.20179372,4.317548747
-0.3357383818786998,58,238.4,533.9,-1.0475394417483954,-0.2604060211152265,21.4,3.2600672625965736,46.1,45.1,47.3,2.37,52.1,14.5,55.3,1.1,46.1,6.2,43.3,14.3,54.5,29.5,45.7,25.8,95.2155464,3.462271693,0.52272308,0.1045446159999999,49.10109048,5.264732276
-0.35931173133231414,30,150.9,468.0,-0.4808507200748174,-0.2644154901549575,19.3,-0.29138108893851644,45.3,44.2,46.5,2.45,53.3,19.4,35.3,4.5,37.2,11.0,52.4,8.6,60.8,39.8,38.2,18.9,54.20510763,42.40540179,0.0,2.219548068,47.81021898,5.434122647000001
-0.41685843735143135,4,117.6,341.9,1.0297934934505155,-0.3025619593200544,7.1,-0.29138108893851644,50.2,51.5,48.8,2.09,62.2,12.3,40.0,3.8,30.9,16.3,62.6,4.0,84.8,38.8,29.8,7.9,99.646286,0.0,0.0,0.353713997,54.11392405,7.098765432
-0.3773384103262545,50,191.5,259.6,-0.9422035712630036,-0.2509028656390094,26.7,-0.29138108893851644,42.1,40.0,45.1,2.6,48.4,28.0,34.5,4.5,36.9,7.3,38.1,15.4,47.8,25.4,45.0,26.2,89.05016552,6.9875222820000005,0.371785078,0.621339445,53.30990041,5.39241858
-0.1249649044110897,173,190.9,484.6,-0.22568723238995156,-0.1260560900650698,19.6,-0.14065967809177743,47.5,45.2,49.1,2.55,50.1,15.1,41.4,4.0,31.3,15.4,45.7,11.2,56.3,29.0,43.9,21.4,64.0163772,32.67021066,0.4094301,1.756587202,49.90664517,5.073731567
-0.3905117526679801,25,275.9,528.6,-1.7870487168897322,-0.28829681576326655,35.0,-0.29138108893851644,41.9,39.9,45.1,2.2,44.6,32.8,35.8,0.0,42.5,3.4,29.0,12.2,41.5,29.2,52.4,37.1,96.95181908,0.941143419,0.505689001,0.0140469169999999,42.14760406,2.731512325
-0.3288050438041074,59,186.1,431.1,-1.2030945412674061,-0.23176270742634678,25.0,6.164637342701227,39.7,38.1,41.9,2.55,39.3,20.6,46.1,3.3,41.6,6.6,46.4,17.6,53.2,35.8,41.5,25.5,48.12703271,48.81193801,1.170843696,0.577769275,40.6686994,9.115971329
0.0809552364043057,285,193.7,486.8,0.08434387577627284,0.1122723414976371,15.6,-0.030071672800255533,37.8,36.7,38.6,2.78,48.0,18.4,30.1,4.2,31.4,12.1,53.5,9.1,62.3,42.0,32.0,18.2,72.28382951,21.82603998,2.261935227,1.314367767,48.31017873,5.060304916000001
-0.20469829226890274,141,176.8,420.9,0.2690344288337961,-0.11908413499894994,11.9,-0.29138108893851644,40.9,38.3,43.3,2.45,53.8,17.2,37.1,9.3,36.6,15.3,64.9,5.5,71.9,49.1,34.4,17.2,95.251778,0.53498857,0.6715138429999999,0.612776226,52.09427184,4.992503748
-0.347525056605507,46,169.5,438.3,-0.6670353989548284,-0.2607748446767448,20.6,-0.29138108893851644,48.2,46.8,49.8,2.16,56.3,19.4,36.4,5.0,31.8,13.1,48.0,10.1,61.9,33.4,45.6,22.3,94.94144032,0.255419885,0.67904311,0.3364066779999999,51.56424581,9.370529328
-0.3073116957728708,78,209.5,463.4,-0.9299185367225481,-0.22796144523585993,20.6,1.8272456246832085,43.0,42.3,44.1,2.44,51.6,23.1,42.5,3.3,47.5,7.8,41.2,10.3,59.6,39.0,47.6,26.6,97.86584244,0.724877654,0.058873312,0.099348714,50.71046319,3.66910141
-0.06048486031738003,211,184.2,461.9,-0.3267897463782946,0.0012267056450268776,17.5,-0.27362946575860925,39.4,38.0,40.4,2.58,51.7,12.8,37.0,4.5,32.3,12.9,53.4,11.2,63.6,42.8,35.3,19.6,91.70700163,4.630518704,1.034665204,0.588857753,51.58581605,7.159837221
-0.40368509500970573,12,145.4,403.4,0.5762432993353213,-0.2903937561735116,10.4,-0.29138108893851644,36.1,36.0,36.1,2.64,66.2,19.1,52.0,3.0,43.3,15.2,66.4,2.5,79.5,47.9,26.6,12.5,97.02440655,0.11701772,0.267469074,1.086593113,65.2892562,11.43878463
-0.4113117668917574,6,198.6,573.8,-0.8382788196099612,-0.30293673164869395,18.0,-0.29138108893851644,49.6,52.3,44.2,2.47,55.1,34.9,40.6,2.8,39.7,18.8,55.8,3.9,57.7,24.7,41.3,19.9,98.47207587,0.0,0.474183351,0.0,52.04755614,3.899721448
-0.3814984131710099,28,222.2,468.9,-0.06017129405435546,-0.2814557335738145,15.7,-0.29138108893851644,45.4,45.4,45.5,2.45,52.3,15.8,53.5,2.0,40.8,8.0,49.3,10.1,56.2,34.0,37.6,20.9,86.78477113,0.473151408,0.539172535,0.132042254,48.14612868,5.089647195
0.9369920826989122,27,162.3,453.5494221,0.3345269440528459,-0.2805991111083526,10.8,-0.29138108893851644,44.5,43.5,45.8,2.21,57.5,17.6,38.7,6.8,38.6,12.6,63.2,3.9,72.0,42.4,38.6,19.8,95.9160105,1.637795276,0.167979003,1.375328084,52.02079887,9.56284153
1.619462955156368,1007,176.4,490.7,2.338647713949853,1.7358039154655232,8.1,-0.1112440206439705,36.6,35.7,37.5,3.02,54.7,13.0,33.8,10.9,27.0,21.2,64.0,7.8,77.6,61.8,23.2,13.3,74.80624858,11.08706935,5.003252948,6.280455266000001,60.70604543,5.115003933000001
0.587782249657013,565,169.1,444.7,1.2819687294904056,0.658755833092432,11.0,-0.007242107843893483,37.9,36.0,39.7,2.54,46.9,13.9,32.3,15.3,22.8,25.2,65.4,6.7,76.0,55.6,24.4,12.0,58.59394601,29.55648803,7.371481257999999,1.53733253,44.87314289,5.200247219
-0.1374449129453561,128,161.7,471.5,3.622267809447174,0.05852523055702889,5.4,0.008206963146128135,33.8,33.5,34.0,3.11,60.5,13.4,33.7,9.0,24.6,22.6,69.8,6.0,82.6,66.6,20.4,11.6,83.78819687,6.52387617,3.216535039,4.2753840510000005,66.72032402,5.284618101
0.12324859865931959,295,159.2,437.3,1.027635311706922,0.18068911215927905,13.2,0.43907056160955127,37.7,36.2,39.1,2.41,51.4,7.4,20.3,12.0,25.6,19.4,56.9,7.6,76.6,49.9,29.4,15.2,86.12965309,7.22751413,2.995882869,0.417803547,52.00990932,4.699355673
